name,homepage,scholar_id,citations,h-index,earliest_paper
Ismail Ben Ayed,https://profs.etsmtl.ca/ibenayed,29vyUccAAAAJ,5598.0,42.0,2004.0
Marco Pedersoli,https://profs.etsmtl.ca/mpedersoli,aVfyPAoAAAAJ,2462.0,20.0,2007.0
Alessandro L. Koerich,http://etsmtl.ca/Professeurs/akoerich/Home,kaUy9GEAAAAJ,3833.0,34.0,1993.0
Eric Granger,https://etsmtl.ca/Professeurs/egranger/Accueil?lang=en-CA,TmfbdagAAAAJ,5466.0,39.0,1985.0
Matthew Toews,http://www.matthewtoews.com,CebI4YoAAAAJ,1615.0,23.0,
Patrick Cardinal,https://etsmtl.ca/Professeurs/pcardinal,23rIjfwAAAAJ,1053.0,17.0,2002.0
Carlos Vázquez,https://www.etsmtl.ca/Professeurs/cvazquez,66PEu_YAAAAJ,1556.0,18.0,2000.0
Sheldon Andrews,http://profs.etsmtl.ca/sandrews,aoAfWEQAAAAJ,478.0,11.0,1997.0
Christian Desrosiers,https://etsmtl.ca/Professeurs/cdesrosiers,XJ0jF3gAAAAJ,4332.0,29.0,2004.0
Mohamed Cheriet,http://www.synchromedia.ca,oG89PhIAAAAJ,11377.0,53.0,1988.0
Samira Ebrahimi Kahou,https://saebrahimi.github.io,F99FuaAAAAAJ,6210.0,19.0,2010.0
Robert Sabourin,https://www.etsmtl.ca/Unites-de-recherche/LIVIA,l33dD0wAAAAJ,15027.0,62.0,1979.0
Jose Dolz,https://www.etsmtl.ca/Professeurs/jdolz,yHQIFFMAAAAJ,2831.0,28.0,
Jacques A. de Guise,http://www.etsmtl.ca/Recherche/Chaires-unites-rech/Chaires/CRC-imagerie-3D,JMQcz58AAAAJ,13703.0,62.0,1979.0
Herve Lombaert,https://profs.etsmtl.ca/hlombaert,KQbyRzIAAAAJ,1926.0,21.0,2005.0
