name,homepage,scholar_id,citations,h-index
Natalia Villanueva-Rosales,https://www.utep.edu/newsfeed/campus/Smart-Cities-Grant-Fosters-International-Collaborations.html,,,
Saeid Tizpaz-Niari,https://sites.google.com/a/colorado.edu/saeid-tizpaz-niari,eQnKAqsAAAAJ,63.0,6.0
Luc Longpré,http://faculty.utep.edu/longpre,,,
Omar Badreddin,http://hb2504.utep.edu/vitas/obbadreddin.pdf,xAXp0WYAAAAJ,1020.0,18.0
Nigel Ward,http://www.cs.utep.edu/nigel,ncnkwCMAAAAJ,2555.0,25.0
Christopher Kiekintveld,http://www.cs.utep.edu/kiekintveld,-0LFOnYAAAAJ,8443.0,36.0
Vladik Kreinovich,http://hb2504.utep.edu/vitas/vladik.pdf,iern2agAAAAJ,18562.0,55.0
Ann Q. Gates,http://faculty.utep.edu/Default.aspx?alias=faculty.utep.edu/agates,SfdnQ60AAAAJ,1740.0,21.0
Yoonsik Cheon,http://www.cs.utep.edu/cheon,lxaj4-sAAAAJ,3936.0,26.0
Olac Fuentes,http://cs.utep.edu/ofuentes,NdcgT00AAAAJ,2213.0,21.0
Martine Ceberio,http://utep.academia.edu/MartineCeberio,uI_FmL8AAAAJ,829.0,15.0
David Novick,http://utep.academia.edu/DavidNovick,XfQ7rDoAAAAJ,2760.0,23.0
Salamah Salamah,http://www.cs.utep.edu/isalamah,YnVRhnkAAAAJ,258.0,8.0
