name,homepage,scholar_id,citations,h-index
John K. Antonio,http://www.ou.edu/coe/cs/people/antonio,,,
Andrew H. Fagg,http://www.ou.edu/coe/cs/people/fagg,bv_o8b0AAAAJ,4709.0,31.0
Deborah Anne Trytten,https://www.mylife.com/deborah-trytten/e831396376542,wmpx67kAAAAJ,1153.0,14.0
Martin Kong,https://www.cs.ou.edu/~mkong,A08cGJAAAAAJ,452.0,9.0
Le Gruenwald,http://www.ou.edu/coe/cs/people/gruenwald,,,
Amy McGovern,http://www.ou.edu/coe/cs/people/mcgovern,y_4QsYAAAAAJ,3014.0,29.0
Sridhar Radhakrishnan,http://www.ou.edu/coe/cs/people/sridhar,PhN1aRsAAAAJ,2292.0,21.0
Sudarshan K. Dhall,http://www.ou.edu/coe/cs/people/dhall,,,
Chang-Wook Kim,http://www.ou.edu/coe/cs/people/ckim,ShmtBPIAAAAJ,65529.0,103.0
Qi Cheng,http://www.cs.ou.edu/%7Eqcheng,JhIUgjkAAAAJ,1176.0,18.0
Ji Hwan Park,https://cs.ou.edu/~jpark,LVJWinQAAAAJ,199.0,8.0
S. Lakshmivarahan,http://www.ou.edu/coe/cs/people/varahan,SverXLoAAAAJ,3563.0,27.0
Mohammad Atiquzzaman,http://www.cs.ou.edu/~atiq,CPqBDqUAAAAJ,9918.0,51.0
Chris E. Weaver,http://cs.ou.edu/~weaver/academic,SrIEIUgAAAAJ,1880.0,19.0
Christan Earl Grant,http://www.ou.edu/coe/cs/people/cgrant,,,
K. Thulasiraman,http://www.ou.edu/coe/cs/people/thulasi,,,
David Ebert,https://www.ou.edu/coe/cs/people/ebert,LB2Ji0sAAAAJ,13032.0,57.0
