name,homepage,scholar_id,citations,h-index,earliest_paper
Abraham Bernstein,http://www.ifi.uzh.ch/ddis/people/bernstein.html,ZYNjTykAAAAJ,12982.0,58.0,1981.0
Alberto Bacchelli,https://sback.it,Jv-sW70AAAAJ,5171.0,36.0,2008.0
Rico Sennrich,https://www.cl.uzh.ch/en/people/team/sennrich.html,XTpJvCgAAAAJ,13550.0,40.0,2009.0
Daning Hu,http://www.ifi.uzh.ch/bi/people/hu,,,,
Gerhard Schwabe,http://www.ifi.uzh.ch/imrg/people/schwabe.html,_a7cvK0AAAAJ,6350.0,36.0,1972.0
Lorenz Hilty,http://www.ifi.uzh.ch/isr/people/hilty.html,nRTZV54AAAAJ,7002.0,48.0,1984.0
Thomas Fritz,http://www.ifi.uzh.ch/seal/people/fritz.html,wofy5LkAAAAJ,3242.0,27.0,2002.0
Volker Dellwo,https://www.cl.uzh.ch/de/people/team/phonetics/vdellw.html,HQlIBz8AAAAJ,2371.0,23.0,2003.0
Martin Volk,https://www.cl.uzh.ch/en/people/team/volk.html,8bPj2w4AAAAJ,2719.0,29.0,1988.0
Davide Scaramuzza,http://rpg.ifi.uzh.ch,SC9wV2kAAAAJ,33586.0,84.0,2005.0
Chat Wacharamanotham,http://www.ifi.uzh.ch/zpac/people/chat.html,X-LAWNgAAAAJ,617.0,14.0,2010.0
Sven Seuken,https://www.ifi.uzh.ch/en/ce/people/seuken.html,hxckkUIAAAAJ,1649.0,20.0,2004.0
Elaine M. Huang,http://www.ifi.uzh.ch/zpac/people/huang.html,,,,
Martin Glinz,http://www.ifi.uzh.ch/~glinz,FpBbJW8AAAAJ,4745.0,32.0,1977.0
Renato B. Pajarola,http://www.ifi.uzh.ch/vmml/people/current-staff/pajarola.html,O-Zn7k4AAAAJ,7119.0,43.0,1995.0
Michael H. Böhlen,https://www.ifi.uzh.ch/en/dbtg/Staff/Boehlen.html,dDBGgkEAAAAJ,5123.0,34.0,1992.0
Harald C. Gall,http://www.ifi.uzh.ch/seal/people/gall.html,kXX_FYoAAAAJ,14994.0,60.0,1978.0
Burkhard Stiller,http://www.csg.uzh.ch/staff/stiller.html,,,,
