name,homepage,scholar_id,citations,h-index
Xiali Hei,http://www.xialihei.com,PzflF_cAAAAJ,673.0,12.0
Arun K. Kulshreshth,https://computing.louisiana.edu/news-events/news/20180810/dr-christoph-borst-and-dr-arun-kulshreshth-awarded-nsf-grant-virtual,8aYcwtUAAAAJ,290.0,10.0
Ashok Kumar,https://www.louisiana.edu/about-us/contact-information/telephone-directory,NOSCHOLARPAGE,,
Christoph Borst,https://cmix.louisiana.edu/news-events/news/20170103/dr-christoph-borst-named-state-winner-lacue%E2%80%99s-2016-post-secondary-educator,AJJ0vS8AAAAJ,1164.0,16.0
Khalid Elgazzar,http://www.ucs.louisiana.edu/~kae9655,NOSCHOLARPAGE,,
Raja Loganantharaj,http://louisiana.academia.edu/RasiahLoganantharaj,avhN-IMAAAAJ,452.0,10.0
Aminul Islam,http://www.ucs.louisiana.edu/~axi1977,GZWObWoAAAAJ,1638.0,16.0
Nian-Feng Tzeng,https://people.cmix.louisiana.edu/tzeng,6zq-c5cAAAAJ,3483.0,29.0
Subrata Dasgupta,https://louisiana.edu/about-us/administration-offices/centers-programs,NOSCHOLARPAGE,,
Anthony Maida,https://gradschool.louisiana.edu/graduate-programs/masters-degrees/computer-science-ms,yCwFNtMAAAAJ,2161.0,20.0
Dmitri Perkins,https://cmix.louisiana.edu/sites/computing/files/Perkins-CV-Sept-2017.pdf,NOSCHOLARPAGE,,
Arun Lakhotia,https://cacs.louisiana.edu/~arun/home/index.html,NOSCHOLARPAGE,,
Magdy A. Bayoumi,https://cacs.louisiana.edu/~mab,NOSCHOLARPAGE,,
Xindong Wu,http://www.ucs.louisiana.edu/~xxw8007,X8sHmqIAAAAJ,37178.0,75.0
Ramesh Kolluru,https://louisiana.edu/about-us/offices,NOSCHOLARPAGE,,
Michael W. Totaro,http://www.ucs.louisiana.edu/~mwt3774,NOSCHOLARPAGE,,
Sonya H. Y. Hsu,https://people.cmix.louisiana.edu/hsu,fuxhtAwAAAAJ,509.0,4.0
Mohsen Amini Salehi,https://people.cmix.louisiana.edu/amini,xOvIbXEAAAAJ,1204.0,19.0
Sheng Chen,http://www.ucs.louisiana.edu/~sxc2311,NOSCHOLARPAGE,,
Chee-Hung Henry Chu,https://www.louisiana.edu/academics/awards-recognition/faculty-achievements/distinguished-professor-awards,NOSCHOLARPAGE,,
M. Engin Tozal,https://people.cmix.louisiana.edu/tozal,NOSCHOLARPAGE,,
Miao Jin,http://www.ucs.louisiana.edu/~mxj9809,rhZtTHsAAAAJ,2181.0,26.0
