name,homepage,scholar_id,citations,h-index
Alan Akbik,https://www.informatik.hu-berlin.de/de/forschung/gebiete/ml,adKmg3IAAAAJ,2459.0,14.0
Henning Meyerhenke,https://www.informatik.hu-berlin.de/de/forschung/gebiete/macsy/standardseite,cjr90bEAAAAJ,3321.0,26.0
Christoph Berkholz,https://www.informatik.hu-berlin.de/de/forschung/gebiete/loginf/luk/berkholz/berkholz-page,NOSCHOLARPAGE,,
Eckhard Grass,https://www.informatik.hu-berlin.de/de/forschung/gebiete/bbk/modul-bbk,NOSCHOLARPAGE,,
Jens-Peter Redlich,http://sar.informatik.hu-berlin.de/main/main_page.htm,NOSCHOLARPAGE,,
Verena V. Hafner,http://adapt.informatik.hu-berlin.de,BgeNFyEAAAAJ,3148.0,23.0
Ulf Leser,https://www.informatik.hu-berlin.de/forschung/gebiete/wbi,VKfq59gAAAAJ,10026.0,50.0
Björn Scheuermann,http://www.ti.informatik.hu-berlin.de,NOSCHOLARPAGE,,
Johann Christoph Freytag,http://www.dbis.informatik.hu-berlin.de,yVGyEzIAAAAJ,6892.0,31.0
Matthias Weidlich,http://www.informatik.hu-berlin.de/de/forschung/gebiete/pda,P_9a7I0AAAAJ,8519.0,46.0
Niels Pinkwart,http://cses.informatik.hu-berlin.de,WrsLeY0AAAAJ,4181.0,31.0
Stefan Kratsch,http://www.informatik.hu-berlin.de/de/forschung/gebiete/ae,P3-nVvkAAAAJ,2578.0,28.0
Timo Kehrer,https://www.informatik.hu-berlin.de/de/forschung/gebiete/mse,WJw1SK0AAAAJ,1610.0,20.0
Peter Eisert,https://www.informatik.hu-berlin.de/de/forschung/gebiete/viscom/eisert/eisert,BCElyCkAAAAJ,5521.0,36.0
Joachim Fischer,https://www.informatik.hu-berlin.de/de/forschung/gebiete/sam,NOSCHOLARPAGE,,
Nicole Schweikardt,http://www2.informatik.hu-berlin.de/logik,Ghy_9r8AAAAJ,1663.0,22.0
Johannes Köbler,https://www.informatik.hu-berlin.de/forschung/gebiete/algorithmenII,NOSCHOLARPAGE,,
Jan Mendling,https://www.informatik.hu-berlin.de/de/forschung/gebiete/promis/team/mendling,e3LVAMEAAAAJ,30324.0,84.0
Lars Grunske,http://www.informatik.hu-berlin.de/de/forschung/gebiete/SE,tXYPtDgAAAAJ,5095.0,40.0
Bernd-Holger Schlingloff,http://www2.informatik.hu-berlin.de/svt,NOSCHOLARPAGE,,
