name,affiliation,homepage,scholar_id,citations,h-index,earliest_paper
Michele Ceccarelli,University of Sannio,https://www.unisannio.it/it/users/michele-ceccarelli,OIQsgqoAAAAJ,9102.0,40.0,1992.0
Luigi Troiano,University of Sannio,http://www.luigitroiano.ciselab.org,OegnMPoAAAAJ,2288.0,23.0,2001.0
Gerardo Canfora,University of Sannio,http://www.gerardocanfora.net,3wkA_aYAAAAJ,15566.0,67.0,1968.0
Eugenio Zimeo,University of Sannio,https://www.unisannio.it/en/users/Eugenio-Zimeo,o8-JBUEAAAAJ,1225.0,17.0,1996.0
Franco Frattolillo,University of Sannio,https://www.unisannio.it/en/users/franco-frattolillo,x7TNVskAAAAJ,429.0,12.0,1994.0
Luigi Cerulo,University of Sannio,https://www.unisannio.it/it/users/luigi-cerulo,pumq55sAAAAJ,3547.0,33.0,2002.0
Maria Tortorella,University of Sannio,https://www.unisannio.it/en/users/maria-tortorella,YgkmZPMAAAAJ,1081.0,17.0,1993.0
Aniello Cimitile,University of Sannio,https://www.ding.unisannio.it/persone/docenti/cimitile,,,,
Salvatore Rampone,University of Sannio,https://www.unisannio.it/it/users/salvatore-rampone,SONRi2UAAAAJ,1116.0,20.0,1990.0
Aaron Visaggio,University of Sannio,https://www.unisannio.it/it/users/corrado-aaron-visaggio,bNMLhsIAAAAJ,4129.0,36.0,2002.0
Lerina Aversano,University of Sannio,https://www.unisannio.it/it/users/lerina-aversano,j7iOkqsAAAAJ,2473.0,25.0,2001.0
Umberto Villano,University of Sannio,https://www.unisannio.it/en/user/156/curriculum,TDSUcuIAAAAJ,2006.0,24.0,1985.0
Massimiliano Di Penta,University of Sannio,http://www.ing.unisannio.it/mdipenta,j6ucyOAAAAAJ,21777.0,83.0,1994.0
Giuseppe A. Di Lucca,University of Sannio,https://www.ding.unisannio.it/persone/docenti/di-lucca,pHMonFwAAAAJ,3360.0,27.0,1990.0
