name,affiliation,homepage,scholar_id,citations,h-index,earliest_paper
Yunchao Wei,University of Technology Sydney,https://weiyc.github.io,qL9Csv0AAAAJ,10583.0,47.0,2013.0
Yulei Sui,University of Technology Sydney,https://www.uts.edu.au/staff/yulei.sui,wGHqq1cAAAAJ,1679.0,25.0,2007.0
Yu-Kai Wang,University of Technology Sydney,https://www.uts.edu.au/staff/yukai.wang,n0Zxoa4AAAAJ,952.0,16.0,2010.0
Vahid Behbood,University of Technology Sydney,https://www.uts.edu.au/staff/vahid.behbood,knsojo8AAAAJ,1179.0,13.0,2007.0
Ying Zhang,University of Technology Sydney,https://www.uts.edu.au/staff/ying.zhang,9LTwX4cAAAAJ,5203.0,38.0,2006.0
Nengkun Yu,University of Technology Sydney,https://www.uts.edu.au/staff/nengkun.yu,i3s2MPwAAAAJ,1413.0,21.0,2010.0
Tony He,University of Technology Sydney,https://www.uts.edu.au/staff/tony.he1,dMMR06sAAAAJ,1172.0,17.0,
Zheng Yan,University of Technology Sydney,https://www.uts.edu.au/staff/yan.zheng,2NpXtIcAAAAJ,2499.0,27.0,2011.0
Tim Chen,University of Technology Sydney,https://www.uts.edu.au/staff/tim.chen,UgJAkMgAAAAJ,725.0,12.0,2004.0
Zheng-Feng Ji,University of Technology Sydney,https://www.uts.edu.au/staff/zhengfeng.ji,2uXdu7AAAAAJ,2110.0,28.0,2003.0
Yi Zhang,University of Technology Sydney,https://www.uts.edu.au/staff/yi.zhang,Eu4GKM8AAAAJ,1947.0,20.0,2009.0
Yuan Feng,University of Technology Sydney,https://www.uts.edu.au/staff/yuan.feng,iJD-WFUAAAAJ,2328.0,27.0,2001.0
Youming Qiao,University of Technology Sydney,https://www.uts.edu.au/staff/youming.qiao,rfr7X5IAAAAJ,708.0,17.0,2008.0
Jonghyuk Kim,University of Technology Sydney,https://www.uts.edu.au/staff/jonghyuk.kim,md84WxYAAAAJ,2817.0,23.0,1999.0
Xubo Wang,University of Technology Sydney,https://www.uts.edu.au/staff/xubo.wang,lTWkuwMAAAAJ,84.0,5.0,2013.0
Chin-Teng Lin,University of Technology Sydney,https://www.uts.edu.au/staff/chin-teng.lin,nubkF1cAAAAJ,29806.0,80.0,
Michael Bremner,University of Technology Sydney,https://www.uts.edu.au/staff/michael.bremner,rn1QChwAAAAJ,3006.0,15.0,2000.0
Daniel R. Catchpoole,University of Technology Sydney,https://www.uts.edu.au/staff/daniel.catchpoole,K9dgaRgAAAAJ,5942.0,38.0,1990.0
Nico Pietroni,University of Technology Sydney,https://www.uts.edu.au/staff/nico.pietroni,BXxHVPkAAAAJ,2607.0,27.0,2005.0
Jing Jiang,University of Technology Sydney,https://www.uts.edu.au/staff/jing.jiang,XFtCe08AAAAJ,3603.0,21.0,2011.0
Sajjad Haider,University of Technology Sydney,https://www.uts.edu.au/staff/stephen.wozniak,lTVB7qUAAAAJ,1149.0,16.0,2000.0
Steve Wozniak,University of Technology Sydney,https://www.uts.edu.au/staff/stephen.wozniak,,,,
Troy Lee,University of Technology Sydney,https://www.uts.edu.au/staff/troy.lee,iSjOah4AAAAJ,1852.0,21.0,1969.0
Xueping Peng,University of Technology Sydney,https://www.uts.edu.au/staff/xueping.peng,mjrN-mgAAAAJ,290.0,9.0,2007.0
Christopher Ferrie,University of Technology Sydney,https://www.uts.edu.au/staff/christopher.ferrie,zSuF_oUAAAAJ,2548.0,26.0,2008.0
Wei Bian,University of Technology Sydney,https://www.uts.edu.au/staff/wei.bian,G4xj88UAAAAJ,1556.0,19.0,2008.0
Xun Wang,University of Technology Sydney,https://www.uts.edu.au/staff/xun.wang-1,,,,
Lu Qin,University of Technology Sydney,https://www.uts.edu.au/staff/lu.qin,DQHL47oAAAAJ,6091.0,43.0,2006.0
Dong Wen,University of Technology Sydney,https://www.uts.edu.au/staff/dong.wen,W_56Gb0AAAAJ,221.0,8.0,2016.0
Benjamin Johnston,University of Technology Sydney,https://www.uts.edu.au/staff/benjamin.johnston,,,,
Simon Devitt,University of Technology Sydney,https://www.uts.edu.au/staff/simon.devitt,v_L0Gm4AAAAJ,3717.0,29.0,2004.0
Mukesh Prasad,University of Technology Sydney,https://www.uts.edu.au/staff/mukesh.prasad,0TUoub0AAAAJ,3239.0,23.0,2012.0
Chengqi Zhang,University of Technology Sydney,https://www.uts.edu.au/staff/chengqi.zhang,B6lBmqEAAAAJ,19355.0,62.0,1990.0
Junyu Xuan,University of Technology Sydney,https://www.uts.edu.au/staff/junyu.xuan,POQ_yJUAAAAJ,808.0,15.0,2011.0
Mingsheng Ying,University of Technology Sydney,https://www.uts.edu.au/staff/mingsheng.ying,jjPif6cAAAAJ,7001.0,48.0,1984.0
Min-Hsiu Hsieh,University of Technology Sydney,https://www.uts.edu.au/staff/min-hsiu.hsieh,UXx1jNYAAAAJ,3527.0,29.0,2002.0
Barry Jay,University of Technology Sydney,https://www.uts.edu.au/staff/barry.jay,,,,
Peter Rohde,University of Technology Sydney,https://www.uts.edu.au/staff/peter.rohde,9FnYa84AAAAJ,2377.0,28.0,2001.0
Michael Blumenstein,University of Technology Sydney,https://www.uts.edu.au/staff/michael.blumenstein,4m2G-H8AAAAJ,6361.0,44.0,1996.0
Mary-Anne Williams,University of Technology Sydney,https://www.uts.edu.au/staff/mary-anne.williams,,,,
Madhu Lata Goyal,University of Technology Sydney,https://www.uts.edu.au/staff/madhu.goyal-2,sDCO31YAAAAJ,426.0,11.0,2000.0
Mohsen Naderpour,University of Technology Sydney,https://www.uts.edu.au/staff/mohsen.naderpour,Ok8wAsIAAAAJ,812.0,15.0,2011.0
Ling Chen,University of Technology Sydney,https://www.uts.edu.au/staff/ling.chen,,,,
Haiyan Lu,University of Technology Sydney,https://www.uts.edu.au/staff/haiyan.lu,Gw_2WrwAAAAJ,5245.0,39.0,1997.0
Jesse Clark,University of Technology Sydney,https://www.uts.edu.au/staff/jesse.clark,,,,
Fahimeh Ramezani,University of Technology Sydney,https://www.uts.edu.au/staff/fahimeh.ramezani,tR2ME1cAAAAJ,608.0,10.0,2011.0
Sanjiang Li,University of Technology Sydney,https://www.uts.edu.au/staff/sanjiang.li,,,,
Jie Lu,University of Technology Sydney,https://www.uts.edu.au/staff/jie.lu,KKo7jCMAAAAJ,17756.0,70.0,1988.0
Beinat Paul,University of Technology Sydney,https://www.uts.edu.au/staff/paul.beinat,,,,
Guodong Long,University of Technology Sydney,https://www.uts.edu.au/staff/guodong.long,Pl8m7hMAAAAJ,8304.0,35.0,2011.0
Guangquan Zhang,University of Technology Sydney,https://www.uts.edu.au/staff/guangquan.zhang,_1RMrhsAAAAJ,15200.0,64.0,1987.0
Farookh Hussain,University of Technology Sydney,https://www.uts.edu.au/staff/farookh.hussain,L2Ve-R0AAAAJ,6630.0,39.0,1994.0
Ivor W. Tsang,University of Technology Sydney,https://www.uts.edu.au/staff/ivor.tsang,rJMOlVsAAAAJ,21325.0,66.0,
Paul J. Kennedy,University of Technology Sydney,https://www.uts.edu.au/staff/paul.kennedy,qVqVYkIAAAAJ,2515.0,19.0,1998.0
Runyao Duan,University of Technology Sydney,https://www.uts.edu.au/staff/runyao.duan,xcuO0hkAAAAJ,3096.0,33.0,2002.0
