name,affiliation,homepage,scholar_id,citations,h-index,earliest_paper
Xiao Zhang,Renmin University of China,https://pinkfloyd1989.github.io/ZHANG-Xiao,5FZ6wbAAAAAJ,43.0,4.0,2016.0
Nan Yang,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=35,eI1rzdIAAAAJ,158.0,7.0,2017.0
Biao Qin,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=31,JAvRvA8AAAAJ,588.0,9.0,2002.0
Shan Wang,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=150,,,,
He Hu,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=25,,,,
Yueguo Chen,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=23,,,,
Jiajun Liu,Renmin University of China,https://sites.google.com/site/drjiajunliu/homepage,xZGKQkcAAAAJ,1484.0,19.0,2008.0
Ji-Rong Wen,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=64,tbxCHJgAAAAJ,18226.0,64.0,1988.0
Suyun Zhao,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=37,Nbvw280AAAAJ,2012.0,19.0,2003.0
Weiran Shen,Renmin University of China,https://www.weiran-shen.info,,,,
Chunlai Zhou,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=38,,,,
Chongxuan Li,Renmin University of China,https://gsai.ruc.edu.cn/addons/teacher/index/info.html?user_id=0&ruccode=20210826004&ln=en,UKMcQn4AAAAJ,1158.0,12.0,2016.0
Bin Liang,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=27,,,,
Qiuyue Wang,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=51,KwKgfBsAAAAJ,372.0,11.0,2000.0
Xirong Li,Renmin University of China,http://lixirong.net,6m-ZQ1EAAAAJ,4036.0,30.0,2005.0
Deying Li,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=60,,,,
Wenchang Shi,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=63,,,,
Rui Yan,Renmin University of China,http://www.ruiyan.me,,,,
Gang Yang,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=54,3cuQzxkAAAAJ,2327.0,26.0,2001.0
Xiao Zhang,Renmin University of China,https://pinkfloyd1989.github.io/ZHANG-Xiao,5FZ6wbAAAAAJ,43.0,4.0,2016.0
Jing Zhang,Renmin University of China,https://xiaojingzi.github.io,T7Wa3GQAAAAJ,5299.0,26.0,2006.0
Jun Xu,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=169,su14mcEAAAAJ,6394.0,33.0,2004.0
Xiongpai Qin,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=49,,,,
Tao Liu,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=46,CU5OeFIAAAAJ,895.0,15.0,2005.0
Zhewei Wei,Renmin University of China,http://weizhewei.com,qZ7dj4gAAAAJ,1511.0,18.0,2009.0
Yunpeng Chai,Renmin University of China,http://info.ruc.edu.cn/en/faculty_detail.php?id=42,KzsOokYAAAAJ,336.0,10.0,2007.0
Wayne Xin Zhao,Renmin University of China,http://playbigdata.ruc.edu.cn/batmanfly,JNhNacoAAAAJ,7004.0,34.0,2010.0
Hong Chen,Renmin University of China,https://bi.ruc.edu.cn/member/chenhong,,,,
Xiao-Feng Meng,Renmin University of China,http://idke.ruc.edu.cn/xfmeng/index.html,PTwcvk4AAAAJ,6082.0,38.0,1983.0
Di Hu,Renmin University of China,https://dtaoo.github.io,,,,
Wei You,Renmin University of China,http://www.youwei.name,tIrmjdoAAAAJ,577.0,13.0,2011.0
Qin Jin,Renmin University of China,http://jin-qin.com,8UkYbCMAAAAJ,3622.0,31.0,1998.0
Ruihua Song,Renmin University of China,http://ai.ruc.edu.cn/faculty/rsong,v5LctN8AAAAJ,4327.0,31.0,2000.0
Bing Su,Renmin University of China,http://ai.ruc.edu.cn/academicfaculty/fea218174a6e493a99cfcebdc7dfe6c4.htm,d3g2VJQAAAAJ,331.0,11.0,2011.0
Jianjun Huang,Renmin University of China,https://hjjandy.github.io,ip0G7pgAAAAJ,709.0,10.0,2009.0
Zhicheng Dou,Renmin University of China,http://playbigdata.ruc.edu.cn/dou,ChCjAAwAAAAJ,2494.0,21.0,2007.0
Xu Chen,Renmin University of China,http://xu-chen.com,loPoqy0AAAAJ,2725.0,21.0,2016.0
Zihe Wang,Renmin University of China,http://ai.ruc.edu.cn/academicfaculty/898f1ad173bf48eabc5c94d1b615938b.htm,SL1QGDoAAAAJ,160.0,7.0,2014.0
Yongcai Wang,Renmin University of China,https://yongcaiwang.github.io/about,ZOHWbl8AAAAJ,1515.0,21.0,1998.0
Jiaxin Mao,Renmin University of China,https://sites.google.com/site/maojiaxin,DDXcKKcAAAAJ,899.0,18.0,2014.0
Jun He,Renmin University of China,http://iir.ruc.edu.cn/~hejun,,,,
Zhiwu Lu,Renmin University of China,https://sites.google.com/site/zhiwulu,OUXS8doAAAAJ,2188.0,26.0,2005.0
Feng Zhang,Renmin University of China,http://iir.ruc.edu.cn/~zhangf,6dDocYkAAAAJ,411.0,11.0,2014.0
Puwei Wang,Renmin University of China,http://iir.ruc.edu.cn/~pwwang,,,,
Wei Lu,Renmin University of China,http://iir.ruc.edu.cn/~luwei,v04EazgAAAAJ,927.0,14.0,2009.0
Hongteng Xu,Renmin University of China,https://sites.google.com/view/hongtengxu,7gYVOO8AAAAJ,2399.0,23.0,2011.0
Jinchuan Chen,Renmin University of China,http://iir.ruc.edu.cn/~jchchen,25xBm5EAAAAJ,1374.0,16.0,2006.0
Yong Liu,Renmin University of China,https://iie-liuyong.github.io,vVhmzbAAAAAJ,476.0,13.0,2011.0
Ju Fan,Renmin University of China,http://iir.ruc.edu.cn/~fanj,nl8dmycAAAAJ,1924.0,18.0,2008.0
Xiaoyong Du,Renmin University of China,http://iir.ruc.edu.cn/~duyong,,,,
