name,affiliation,homepage,scholar_id,citations,h-index,earliest_paper
Rongxing Lu,University of New Brunswick,http://www.cs.unb.ca/~rlu1,DeBXK0UAAAAJ,26297.0,80.0,2002.0
Suprio Ray,University of New Brunswick,http://www.cs.unb.ca/~sray,fWQrwFkAAAAJ,910.0,14.0,1993.0
Scott Bateman,University of New Brunswick,https://www.cs.unb.ca/people/scottb,DV8i83MAAAAJ,3086.0,25.0,2006.0
Przemyslaw Pochec,University of New Brunswick,https://www.cs.unb.ca/people/pochec,,,,
Wei Song,University of New Brunswick,http://www.cs.unb.ca/~wsong,yMMjPsoAAAAJ,757.0,13.0,2013.0
Dawn MacIsaac,University of New Brunswick,https://www.cs.unb.ca/people/dmac,bJi2F0MAAAAJ,731.0,14.0,1998.0
Paul Cook,University of New Brunswick,http://cs.unb.ca/~ccook1,lJzulN0AAAAJ,3550.0,27.0,2004.0
Patricia A. Evans,University of New Brunswick,http://www.cs.unb.ca/~pevans,,,,
Weichang Du,University of New Brunswick,https://www.cs.unb.ca/~wdu,,,,
Natalia Stakhanova,University of New Brunswick,https://www.cs.unb.ca/people/natalia,LRC4gpUAAAAJ,2260.0,21.0,2002.0
Gerhard W. Dueck,University of New Brunswick,http://www.cs.unb.ca/~gdueck,lozv7bIAAAAJ,4638.0,30.0,1986.0
Eric Aubanel,University of New Brunswick,http://www.cs.unb.ca/~aubanel,5KrloWkAAAAJ,1209.0,19.0,1985.0
Huajie Zhang,University of New Brunswick,http://www.cs.unb.ca/~hzhang,AFn_Ki0AAAAJ,16276.0,46.0,1986.0
Ali A. Ghorbani,University of New Brunswick,http://www.cs.unb.ca/~ghorbani,tMc1RhUAAAAJ,17540.0,50.0,1993.0
Dima Alhadidi,University of New Brunswick,http://www.cs.unb.ca/people/dalhadid,AkMtNxcAAAAJ,525.0,13.0,2006.0
Luigi Benedicenti,University of New Brunswick,https://blogs.unb.ca/newsroom/2017/05/03/luigi-benedicenti-named-dean-of-computer-science-at-unb,hmN53dQAAAAJ,1065.0,14.0,1996.0
David Bremner,University of New Brunswick,http://www.cs.unb.ca/~bremner,,,,
Andrew J. McAllister,University of New Brunswick,http://www.cs.unb.ca/~andrewm,d1yVDNgAAAAJ,45.0,3.0,2012.0
Virendra C. Bhavsar,University of New Brunswick,http://www.cs.unb.ca/~bhavsar,fMno_04AAAAJ,1596.0,20.0,1973.0
Michael Fleming,University of New Brunswick,http://www.cs.unb.ca/~mwf,OFEFNkkAAAAJ,5944.0,35.0,1994.0
Kenneth B. Kent,University of New Brunswick,http://www.cs.unb.ca/~ken,N__697EAAAAJ,2243.0,17.0,1996.0
