name,affiliation,homepage,scholar_id,citations,h-index,earliest_paper
Leonid A. Levin,Boston University,http://www.cs.bu.edu/~lnd,qe_J1w4AAAAJ,12395.0,30.0,1969.0
Richard West,Boston University,https://www.cs.bu.edu/~richwest,5XXBTc8AAAAJ,24948.0,32.0,1981.0
Hongwei Xi,Boston University,https://www.cs.bu.edu/~hwxi,1mMmqs4AAAAJ,3470.0,24.0,1993.0
John W. Byers,Boston University,https://www.cs.bu.edu/~byers,jIp_uw0AAAAJ,15822.0,46.0,
Marco Gaboardi,Boston University,http://cs-people.bu.edu/gaboardi,5b8D1MgAAAAJ,2975.0,29.0,2007.0
Ashok Cutkosky,Boston University,https://ashok.cutkosky.com,h4AbGp0AAAAJ,1822.0,13.0,2009.0
Renato Mancuso,Boston University,http://cs-people.bu.edu/rmancuso,gDkEWtYAAAAJ,1592.0,18.0,2013.0
Mark Crovella,Boston University,http://www.cs.bu.edu/fac/crovella,vrHhOlUAAAAJ,31369.0,71.0,1987.0
Derry Tanti Wijaya,Boston University,http://dwijaya.org,8lmWWD0AAAAJ,1688.0,15.0,2006.0
Gianluca Stringhini,Boston University,https://seclab.bu.edu/people/gianluca,fM-s2vQAAAAJ,7552.0,44.0,2006.0
Margrit Betke,Boston University,http://www.cs.bu.edu/~betke,tu39-p8AAAAJ,9788.0,46.0,1979.0
Leonid Reyzin,Boston University,https://www.cs.bu.edu/~reyzin,1KRXBIwAAAAJ,10876.0,42.0,1996.0
Stan Sclaroff,Boston University,http://www.cs.bu.edu/~sclaroff,nXBQn7gAAAAJ,24793.0,77.0,1984.0
Wayne Snyder,Boston University,http://www.cs.bu.edu/~snyder,uT9_8hcAAAAJ,2636.0,21.0,1970.0
Ibrahim Matta,Boston University,https://sites.bu.edu/matta,_mj1-BQAAAAJ,10125.0,39.0,1991.0
Alina Ene,Boston University,http://www.bu.edu/cs/alina-ene-2,v1_kfR8AAAAJ,1683.0,20.0,2008.0
Evimaria Terzi,Boston University,http://www.cs.bu.edu/~evimaria,j6KFCRAAAAAJ,6411.0,34.0,2000.0
Péter Gács,Boston University,http://www.cs.bu.edu/~gacs,vNCcKo0AAAAJ,4503.0,26.0,1972.0
Azer Bestavros,Boston University,http://www.bu.edu/cs/azer-bestavros,S5B0QmMAAAAJ,22480.0,64.0,1986.0
Edward Chien,Boston University,https://cs-people.bu.edu/edchien,YZ1HFYIAAAAJ,307.0,9.0,2008.0
Francesco Orabona,Boston University,http://francesco.orabona.com,g1ha-iYAAAAJ,4014.0,35.0,2005.0
Emily Whiting,Boston University,http://cs-people.bu.edu/whiting/#,_TU9kGYAAAAJ,1655.0,21.0,2004.0
Prakash Ishwar,Boston University,https://www.bu.edu/eng/profile/prakash-ishwar,RYvdtGcAAAAJ,6392.0,36.0,1997.0
Jonathan Appavoo,Boston University,http://www.cs.bu.edu/~jappavoo,Z1Kl2REAAAAJ,2631.0,27.0,1998.0
Sharon Goldberg,Boston University,http://www.cs.bu.edu/~goldbe,lJ8qjPAAAAAJ,3507.0,27.0,2004.0
Bryan A. Plummer,Boston University,https://bryanplummer.com,Rv8E-_cAAAAJ,2758.0,20.0,2014.0
George Kollios,Boston University,http://www.cs.bu.edu/~gkollios,0VFi-vAAAAAJ,11118.0,47.0,1998.0
Kate Saenko,Boston University,http://www.cs.uml.edu/~saenko,9xDADY4AAAAJ,37731.0,69.0,2004.0
A. J. Kfoury,Boston University,http://www.cs.bu.edu/~kfoury,VpdYemsAAAAJ,2463.0,25.0,1974.0
Ran Canetti,Boston University,http://www.cs.bu.edu/fac/canetti,,,,
Babis Tsourakakis,Boston University,http://people.seas.harvard.edu/~babis,IkEXPUEAAAAJ,4897.0,32.0,2008.0
Zaoxing Liu,Boston University,https://www.bu.edu/eng/profile/alan-liu,qvK1_5wAAAAJ,854.0,11.0,2015.0
Adam D. Smith,Boston University,http://www.cse.psu.edu/~ads22,fkGi-JMAAAAJ,21793.0,55.0,
Steve Homer,Boston University,http://www.cs.bu.edu/~homer,y1n8bZAAAAAJ,1312.0,21.0,1980.0
Venkatesh Saligrama,Boston University,https://www.bu.edu/eng/profile/venkatesh-saligrama,S4z3uzMAAAAJ,10480.0,51.0,1993.0
Manuel Egele,Boston University,https://www.bu.edu/eng/profile/manuel-egele,DRvJPxcAAAAJ,7010.0,31.0,2006.0
Sofya Raskhodnikova,Boston University,https://cs-people.bu.edu/sofya,VdBfGdoAAAAJ,4452.0,23.0,1996.0
Vasiliki Kalavri,Boston University,http://people.inf.ethz.ch/kalavriv,8VMnu5IAAAAJ,595.0,14.0,2012.0
Eshed Ohn-Bar,Boston University,https://eshed1.github.io,p9zVBV4AAAAJ,2707.0,27.0,1996.0
Mark Bun,Boston University,https://cs-people.bu.edu/mbun,oDwLyYUAAAAJ,1841.0,20.0,2014.0
Manos Athanassoulis,Boston University,https://cs-people.bu.edu/mathan,RyXHY68AAAAJ,1394.0,21.0,2005.0
Brian Kulis,Boston University,http://people.bu.edu/bkulis,okcbLqoAAAAJ,16690.0,35.0,2003.0
David Starobinski,Boston University,http://people.bu.edu/staro,C0ddY2kAAAAJ,4241.0,33.0,1995.0
