name,affiliation,homepage,scholar_id,citations,h-index,earliest_paper
Luciano Silva,UFPR,https://www.inf.ufpr.br/luciano,_xB5NUgAAAAJ,2683.0,24.0,1997.0
Carlos Alberto Maziero,UFPR,http://wiki.inf.ufpr.br/maziero/doku.php,uwOXXv93HFcC,744.0,14.0,1992.0
Murilo Vicente Gonçalves Da Silva,UFPR,https://www.inf.ufpr.br/murilo,eDQAE9UAAAAJ,275.0,8.0,2002.0
Olga R. P. Bellon,UFPR,https://www.inf.ufpr.br/olga,YBjOLlsAAAAJ,2464.0,23.0,1995.0
Paulo Ricardo Lisboa De Almeida,UFPR,http://prlalmeida.com.br,WYmvv0wAAAAJ,343.0,5.0,2012.0
Silvia R. Vergilio,UFPR,https://www.inf.ufpr.br/silvia,2bkThnAAAAAJ,2627.0,29.0,1991.0
Letícia M. Peres,UFPR,https://www.inf.ufpr.br/lmperes,kxiyjf8AAAAJ,129.0,6.0,1999.0
Marcos A. Castilho,UFPR,https://www.inf.ufpr.br/marcos,WL0Bf30AAAAJ,553.0,11.0,1991.0
Renato José Da Silva Carmo,UFPR,https://www.inf.ufpr.br/renato,OpWpdtIAAAAJ,169.0,7.0,1994.0
André Luís Vignatti,UFPR,https://www.inf.ufpr.br/vignatti,,,,
Eduardo Todt,UFPR,https://www.inf.ufpr.br/todt,Sbr5yW8AAAAJ,437.0,10.0,2000.0
Andre Gregio,UFPR,https://sites.google.com/view/andregregio,aUQ9ARUAAAAJ,928.0,15.0,2003.0
Roberto André Hexsel,UFPR,https://www.inf.ufpr.br/roberto,6SJwDZIAAAAJ,295.0,7.0,1988.0
Laura Sanchez Garcia,UFPR,https://www.inf.ufpr.br/laura,HJT0JpwAAAAJ,556.0,10.0,1994.0
Eduardo Jaques Spinosa,UFPR,https://www.inf.ufpr.br/spinosa,AKUQhBYAAAAJ,378.0,7.0,2002.0
Elias Procópio Duarte Júnior,UFPR,https://www.inf.ufpr.br/elias,BC8w04cAAAAJ,1289.0,18.0,1994.0
Wagner Machado Nunan Zola,UFPR,https://www.inf.ufpr.br/wagner,3FAaX00AAAAJ,44.0,4.0,2012.0
Marcos Sfair Sunye,UFPR,https://www.inf.ufpr.br/sunye,04p-6qcAAAAJ,375.0,9.0,1992.0
Daniel Weingaertner,UFPR,https://web.inf.ufpr.br/danielw,INIb5qwAAAAJ,539.0,12.0,2012.0
Luís Carlos Erpen De Bona,UFPR,https://web.inf.ufpr.br/bona,YJL1PhUAAAAJ,1460.0,15.0,2002.0
Luiz Eduardo Soares De Oliveira,UFPR,https://web.inf.ufpr.br/luizoliveira,oMgb9jgAAAAJ,9722.0,48.0,1988.0
Lucas Ferrari De Oliveira,UFPR,https://web.inf.ufpr.br/lferrari,xrCN900AAAAJ,561.0,9.0,2000.0
Natasha M. Costa Valentim,UFPR,https://web.inf.ufpr.br/ihc/2020/09/16/natasha-malveira-costa-valentim,hAsUoQIAAAAJ,352.0,10.0,2012.0
Marcos Didonet Del Fabro,UFPR,https://web.inf.ufpr.br/didonet,dMj6D8QAAAAJ,1796.0,18.0,2003.0
David Menoti,UFPR,https://web.inf.ufpr.br/menotti,Ipu5_-gAAAAJ,3989.0,28.0,2003.0
Luiz Carlos Pessoa Albini,UFPR,https://www.inf.ufpr.br/albini,4v6Ov_MAAAAJ,574.0,12.0,2000.0
Roberto Pereira,UFPR,https://web.inf.ufpr.br/rpereira,rZ52C8YAAAAJ,985.0,16.0,2006.0
Fabiano Silva,UFPR,https://www.inf.ufpr.br/fabiano,yKMIJzEAAAAJ,427.0,10.0,2000.0
Daniel Alfonso Goncalves De Oliveira,UFPR,https://www.inf.ufpr.br/dagoliveira,dgdyqo4AAAAJ,353.0,9.0,2000.0
André Luiz Pires Guedes,UFPR,https://www.inf.ufpr.br/andre,PP_MaoQAAAAJ,266.0,9.0,1995.0
Andrey R. Pimentel,UFPR,https://www.inf.ufpr.br/andrey,Gv8pCo0AAAAJ,293.0,10.0,1998.0
Carmem S. Hara,UFPR,https://www.inf.ufpr.br/carmem,NrgcBX8AAAAJ,1524.0,12.0,1995.0
Aurora T. R. Pozo,UFPR,https://www.inf.ufpr.br/aurora,vK2m9fAAAAAJ,2131.0,26.0,1991.0
Marco A. Z. Alves,UFPR,https://web.inf.ufpr.br/mazalves,zhYsRbcAAAAJ,808.0,16.0,2007.0
Eduardo Cunha De Almeida,UFPR,https://www.inf.ufpr.br/eduardo,gHAq6Y0AAAAJ,501.0,12.0,2005.0
