name,affiliation,homepage,scholar_id,citations,h-index,earliest_paper
Nectarios Papanicolaou,University of Nicosia,https://www.unic.ac.cy/papanicolaou-nectarios,6mRLrW0AAAAJ,223.0,9.0,2000.0
Vasso Stylianou,University of Nicosia,https://www.unic.ac.cy/stylianou-vasso,r3lEY48AAAAJ,91.0,5.0,1998.0
Athena Stassopoulou,University of Nicosia,https://www.unic.ac.cy/stassopoulou-athena,319KjpsAAAAJ,842.0,15.0,1996.0
Andreas Savva,University of Nicosia,https://www.unic.ac.cy/savva-andreas,,,,
Philippos Pouyioutas,University of Nicosia,https://www.unic.ac.cy/pouyioutas-philippos,xdVxpJgAAAAJ,340.0,11.0,1970.0
George Portides,University of Nicosia,https://www.unic.ac.cy/portides-george,,,,
George Chailos,University of Nicosia,https://www.unic.ac.cy/chailos-george,PREG268AAAAJ,38.0,4.0,2003.0
Demetris Trihinas,University of Nicosia,https://www.unic.ac.cy/trihinas-demetris,FVQ4sW4AAAAJ,477.0,11.0,2014.0
Harald Gjermundrod,University of Nicosia,https://www.unic.ac.cy/gjermundrod-harald,sRPAAHcAAAAJ,750.0,14.0,2002.0
Ioanna Dionysiou,University of Nicosia,https://www.unic.ac.cy/dionysiou-ioanna,y4r4bGEAAAAJ,430.0,10.0,2000.0
Stavros Pouloukas,University of Nicosia,https://www.unic.ac.cy/pouloukas-stavros,,,,
Charalambos Christou,University of Nicosia,https://www.unic.ac.cy/christou-charalambos,,,,
Marios Christou,University of Nicosia,https://www.unic.ac.cy/christou-marios,,,,
Ioannis Georgiou Katakis,University of Nicosia,https://www.unic.ac.cy/katakis-ioannis,w6e_NjcAAAAJ,8249.0,22.0,1996.0
Constandinos Mavromoustakis,University of Nicosia,https://www.unic.ac.cy/mavromoustakis-constandinos,b095UrEAAAAJ,3911.0,31.0,2003.0
